Input_File,iRC1080-Chapman2.xml
ACOADAGAT18111Z1819Z1819Z,0.0001707010534601369
ACOADAGAT18111Z1819Z1835Z9Z12Z,0.00017148155385774105
ACOADAGAT18111Z1819Z1845Z9Z12Z15Z,0.0001718735094665265
ACOADAGAT1819Z18111Z160,0.0001758714050136429
ACOADAGAT1819Z18111Z180,0.00017031250197723177
ACOADAGAT1819Z18111Z18111Z,0.0001707010534601369
ACOADAGAT1819Z18111Z1819Z,0.0001707010534601369
ACOADAGAT1819Z18111Z1835Z9Z12Z,0.00017148155385774105
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,0.0001718735094665265
ACOADAGAT1819Z1819Z160,0.0001758714050136429
ACOADAGAT1819Z1819Z180,0.00017031250197723177
ACOADAGAT1819Z1819Z18111Z,0.0001707010534601369
ACOADAGAT1819Z1819Z1819Z,0.0001707010534601369
ACOADAGAT1819Z1819Z1835Z9Z12Z,0.00017148155385774105
ACOADAGAT1819Z1819Z1845Z9Z12Z15Z,0.0001718735094665265
ACPT16018111Z,1.0504914086311114e-05
ACPT1601819Z,0.000980515663378065
ACPT18111Z18111Z,1.0147079452639263e-05
ACPT18111Z1819Z,0.00012952169993036338
ACPT1819Z18111Z,6.622486369073058e-05
ACPT1819Z1819Z,0.0006750632182212848
AGPAT1601819Zh,0.0
AGPAT160h,0.0003338055674659733
AGPAT1801819Zh,0.0
AGPAT18111Z160h,0.0005339387883584051
AGPAT18111Z1819Zh,0.0
AGPAT1819Z160h,0.009397403961051523
AGPAT1819Z1619Zh,0.0001093672432274938
AGPAT1819Z18111Zh,0.0
AGPAT1819Z1819Zh,0.0
AGPATCOA16018111Z,0.0010728876981721362
AGPATCOA1601819Z,0.002042898447463891
AGPATCOA1801819Z,0.0014379681439190377
AGPATCOA18111Z160,0.0002620146333998958
AGPATCOA18111Z18111Z,0.001041088156688055
AGPATCOA18111Z1819Z,0.001601990375085689
AGPATCOA1819Z160,3.52712006499859e-05
AGPATCOA1819Z18111Z,0.0010971659409261467
AGPATCOA1819Z1819Z,0.0017462131842713433
ALCD19,0.0
ALCD19y,0.011986964653636703
ASQDCADS1829Z12Z160,0.0003244260580920897
ASQDCADS1839Z12Z15Z160,0.00016236535874334453
ASQDPADS1829Z12Z160,0.00032382088564033873
ASQDPADS1839Z12Z15Z160,0.00016206220474756751
DAGAH16018111Z,0.0
DAGAH1601819Z,0.0
DAGAH1801819Z,0.0
DAGAH18111Z18111Z,0.0
DAGAH18111Z1819Z,0.0
DAGAH1819Z18111Z,0.0
DAGAH1819Z1819Z,0.0
DAGK16018111Z,0.0
DAGK1601819Z,0.0
DAGK1601819Zh,0.0
DAGK160h,0.0
DAGK1801819Z,0.0
DAGK1801819Zh,0.0
DAGK181,0.0
DAGK18111Z160h,0.0
DAGK18111Z1819Z,0.0
DAGK18111Z1819Zh,0.0
DAGK1819Z160h,0.0
DAGK1819Z1619Zh,0.0
DAGK1819Z18111Z,0.0
DAGK1819Z18111Zh,0.0
DAGK1819Z1819Z,0.0
DAGK1819Z1819Zh,0.0
DGDGD4DS1819Z1634Z7Z10Z,2.7398923937685472e-05
DGDGD4DS1829Z12Z1634Z7Z10Z,0.0001375205297087804
DGDGD4DS1839Z12Z15Z1634Z7Z10Z,0.0
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGD7DS1819Z1617Z,0.0006084993313875113
DGDGD7DS1829Z12Z1617Z,4.100767487120142e-05
DGDGGH1819Z160,0.0
DGDGGH1819Z1617Z,0.0
DGDGGH1819Z1619Z,0.09514382244297784
DGDGGH1819Z1627Z10Z,0.0
DGDGGH1819Z1637Z10Z13Z,0.0
DGDGGH1829Z12Z160,0.0
DGDGGH1829Z12Z1617Z,0.0
DGDGGH1829Z12Z1619Z,0.0
DGDGGH1829Z12Z1627Z10Z,0.0
DGDGGH1829Z12Z1634Z7Z10Z,0.0
DGDGGH1829Z12Z1637Z10Z13Z,0.0
DGDGGH1839Z12Z15Z160,0.0
DGDGGH1839Z12Z15Z1627Z10Z,0.0
DGDGGH1839Z12Z15Z1634Z7Z10Z,0.0
DGDGGH1839Z12Z15Z1637Z10Z13Z,0.0
DGDGGH1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGS1819Z160,0.0016681002687859569
DGDGS1819Z1619Z,0.09522574792733882
DGDGW3DS1819Z1637Z10Z13Z,0.00020169499755809284
DGDGW3DS1829Z12Z1637Z10Z13Z,0.0
DGDGW3DS1839Z12Z15Z160,0.00032806139896961135
DGDGW3DS1839Z12Z15Z1627Z10Z,7.322577626005141e-05
DGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.00010090804340155541
DGDGW3DS1839Z12Z15Z1637Z10Z13Z1,0.0001376835873131824
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z,3.6775543911626966e-05
DGDGW6DS1819Z1627Z10Z,0.0005675815218977286
DGDGW6DS1829Z12Z160,0.0008237064447626502
DGDGW6DS1829Z12Z1617Z,0.0
DGDGW6DS1829Z12Z1619Z,4.100767487120142e-05
DGDGW6DS1829Z12Z1627Z10Z1,0.0002838101031359932
DGDGW6DS1829Z12Z1627Z10Z2,0.0
DGDGW6DS1829Z12Z1634Z7Z10Z,0.0
DGDGW6DS1829Z12Z1637Z10Z13Z,0.00017429607362040735
DGTSD5DS1601835Z9Z12Z,0.0008183269366291237
DGTSD5DS18111Z1835Z9Z12Z,9.19052521995272e-05
DGTSD5DS1819Z1835Z9Z12Z,0.00015768630615340494
DGTSD5DS1829Z12Z1835Z9Z12Z,0.00036859867180251285
DGTSDS1601829Z12Z,0.0009700107492917541
DGTSDS1601845Z9Z12Z15Z,0.00028597274970601673
DGTSDS18111Z1829Z12Z,0.00011937462047772413
DGTSDS18111Z1845Z9Z12Z15Z,3.68205192374607e-05
DGTSDS1819Z1829Z12Z,0.00018515567443160185
DGTSDS1819Z1845Z9Z12Z15Z,0.00010260157319133842
DGTSDS1829Z12Z18111Z,5.6077784238091315e-05
DGTSDS1829Z12Z1819Z,0.0004797604643370438
DGTSDS1829Z12Z1829Z12Z1,0.00042368268009895246
DGTSDS1829Z12Z1829Z12Z2,0.0
DGTSDS1829Z12Z1835Z9Z12Z,0.0
DGTSDS1829Z12Z1845Z9Z12Z15Z1,6.57810539538777e-05
DGTSDS1829Z12Z1845Z9Z12Z15Z2,0.0
DGTSDS1839Z12Z15Z18111Z,4.590394413505542e-05
DGTSDS1839Z12Z15Z1819Z,4.590394413505542e-05
DGTSDS1839Z12Z15Z1835Z9Z12Z,0.0001476755563777481
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,5.552594261488097e-05
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,0.0
FACOAL180,0.0026400618429264005
FACOAL181,0.0
FACOAL18111Z,0.007321094486805043
G3PAT160,0.0031157861456360255
G3PAT160h,0.0003338055674659733
G3PAT180,0.0014379681439190377
G3PAT180h,0.0
G3PAT181,0.00290509316517364
G3PAT1819Z,0.0028786503258474757
G3PAT1819Zh,0.009506771204279018
G3PAT181h,0.0005339387883584051
GLYALDOR,0.011986964653636703
GLYK,0.01033749778057618
MAGAH160,0.0
MAGAH180,0.0
MAGAH18111Z,0.0
MAGAH1819Z,0.0
MGDGD4DS1819Z1644Z7Z10Z13Z,0.0
MGDGD4DS1829Z12Z1634Z7Z10Z,5.517880707588034e-05
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,0.0043260866382681794
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,0.0004426241347671019
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.0
MGDGD7DS1819Z1617Z,0.00543190319835817
MGDGD7DS1829Z12Z1617Z,2.7441758866522332e-05
MGDGS1819Z160,0.007182255331187528
MGDGS1819Z1619Z,0.0001093672432274938
MGDGW3DS1819Z1637Z10Z13Z,0.0
MGDGW3DS1829Z12Z1637Z10Z13Z,0.00438126544534406
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,0.0
MGDGW3DS1839Z12Z15Z160,2.7441758866522332e-05
MGDGW3DS1839Z12Z15Z1627Z10Z,0.0009404278132901069
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.0
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,0.0
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0004426241347671019
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,0.0038834625035010775
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,0.0
MGDGW6DS1819Z1627Z10Z,0.00543190319835817
MGDGW6DS1829Z12Z160,8.22518640434002e-05
MGDGW6DS1829Z12Z1617Z,0.0
MGDGW6DS1829Z12Z1619Z,2.7441758866522332e-05
MGDGW6DS1829Z12Z1627Z10Z1,0.00543190319835817
MGDGW6DS1829Z12Z1627Z10Z2,0.0
MGDGW6DS1829Z12Z1637Z10Z13Z,0.0
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,0.0
PAPA16018111Z,0.0010728876981721362
PAPA1601819Z,0.002042898447463891
PAPA1601819Zh,0.0
PAPA160h,0.0003338055674659733
PAPA1801819Z,0.0014379681439190377
PAPA1801819Zh,0.0
PAPA181,0.001041088156688055
PAPA18111Z160h,0.0003891779128273466
PAPA18111Z1819Z,0.001601990375085689
PAPA18111Z1819Zh,0.0
PAPA1819Z160h,0.008424924907867623
PAPA1819Z1619Zh,0.0001093672432274938
PAPA1819Z18111Z,0.0010971659409261467
PAPA1819Z18111Zh,0.0
PAPA1819Z1819Z,0.001746213184271343
PAPA1819Z1819Zh,0.0
PED5DS1801835Z9Z12Z,0.004127691043113177
PED5DS18111Z1835Z9Z12Z,0.00044152759791990986
PED5DS1819Z1835Z9Z12Z,4.020888881464228e-05
PEDS1801829Z12Z,0.004127691043113177
PEDS1801845Z9Z12Z15Z,0.0019503362703003054
PEDS18111Z1829Z12Z,0.00044152759791990986
PEDS18111Z1845Z9Z12Z15Z,1.7360112411044736e-05
PEDS1819Z1829Z12Z,4.020888881464228e-05
PEDS1819Z1845Z9Z12Z15Z,5.260640124559037e-07
PEDS1829Z12Z1835Z9Z12Z,2.6829264635251064e-05
PLDAGAT16018111Z1601,0.0
PLDAGAT16018111Z1602,0.0
PLDAGAT16018111Z18111Z1,0.0
PLDAGAT16018111Z18111Z2,0.0
PLDAGAT16018111Z18111Z3,0.0
PLDAGAT16018111Z1819Z1,0.0
PLDAGAT16018111Z1819Z2,0.0
PLDAGAT16018111Z1819Z3,0.0
PLDAGAT16018111Z1819Z4,0.0
PLDAGAT1601819Z1601,0.0
PLDAGAT1601819Z1602,0.0
PLDAGAT1601819Z18111Z1,0.0
PLDAGAT1601819Z18111Z2,0.0
PLDAGAT1601819Z18111Z3,0.0
PLDAGAT1601819Z1819Z1,0.0
PLDAGAT1601819Z1819Z2,0.0
PLDAGAT1601819Z1819Z3,0.0
PLDAGAT1601819Z1819Z4,0.0
PLDAGAT1801819Z1601,0.0
PLDAGAT1801819Z1602,0.0
PLDAGAT1801819Z18111Z1,0.0
PLDAGAT1801819Z18111Z2,0.0
PLDAGAT1801819Z18111Z3,0.0
PLDAGAT1801819Z1819Z1,0.0
PLDAGAT1801819Z1819Z2,0.0
PLDAGAT1801819Z1819Z3,0.0
PLDAGAT1801819Z1819Z4,0.0
PLDAGAT18111Z18111Z1601,0.0
PLDAGAT18111Z18111Z1602,0.0
PLDAGAT18111Z18111Z18111Z1,0.0
PLDAGAT18111Z18111Z18111Z2,0.0
PLDAGAT18111Z18111Z18111Z3,0.0
PLDAGAT18111Z18111Z1819Z1,0.0
PLDAGAT18111Z18111Z1819Z2,0.0
PLDAGAT18111Z18111Z1819Z3,0.0
PLDAGAT18111Z18111Z1819Z4,0.0
PLDAGAT18111Z1819Z1601,0.0
PLDAGAT18111Z1819Z1602,0.0
PLDAGAT18111Z1819Z18111Z1,0.0
PLDAGAT18111Z1819Z18111Z2,0.0
PLDAGAT18111Z1819Z18111Z3,0.0
PLDAGAT18111Z1819Z1819Z1,0.0
PLDAGAT18111Z1819Z1819Z2,0.0
PLDAGAT18111Z1819Z1819Z3,0.0
PLDAGAT18111Z1819Z1819Z4,0.0
PLDAGAT1819Z18111Z1601,0.0
PLDAGAT1819Z18111Z1602,0.0
PLDAGAT1819Z18111Z18111Z1,0.0
PLDAGAT1819Z18111Z18111Z2,0.0
PLDAGAT1819Z18111Z18111Z3,0.0
PLDAGAT1819Z18111Z1819Z1,0.0
PLDAGAT1819Z18111Z1819Z2,0.0
PLDAGAT1819Z18111Z1819Z3,0.0
PLDAGAT1819Z18111Z1819Z4,0.0
PLDAGAT1819Z1819Z1601,0.0
PLDAGAT1819Z1819Z1602,0.0
PLDAGAT1819Z1819Z18111Z1,0.0
PLDAGAT1819Z1819Z18111Z2,0.0
PLDAGAT1819Z1819Z18111Z3,0.0
PLDAGAT1819Z1819Z1819Z1,0.0
PLDAGAT1819Z1819Z1819Z2,0.0
PLDAGAT1819Z1819Z1819Z3,0.0
PLDAGAT1819Z1819Z1819Z4,0.0
SQDGATCA18111Z160,0.00016175868089277122
SQDGATCA1819Z160,0.0004861847389848609
SQDGATPA18111Z160,0.00016145778603399893
SQDGATPA1819Z160,0.0004852786716743377
SQDGS160,0.0003338055674659733
SQDGS18111Z160,0.0003891779128273466
SQDGS1819Z160,0.0012426695766800946
SQDGW3DS1839Z12Z15Z160,0.00010605946794603421
SQDGW6DS1829Z12Z160,0.00020524472012031954
TAGAH16018111Z160,0.0
TAGAH16018111Z180,0.0
TAGAH16018111Z18111Z,0.0
TAGAH16018111Z1819Z,0.0
TAGAH16018111Z1835Z9Z12Z,0.0
TAGAH16018111Z1845Z9Z12Z15Z,0.0
TAGAH1601819Z160,0.0
TAGAH1601819Z180,0.0
TAGAH1601819Z18111Z,0.0
TAGAH1601819Z1819Z,0.0
TAGAH1601819Z1835Z9Z12Z,0.0
TAGAH1601819Z1845Z9Z12Z15Z,0.0
TAGAH1801819Z160,0.0
TAGAH1801819Z180,0.0
TAGAH1801819Z18111Z,0.0
TAGAH1801819Z1819Z,0.0
TAGAH1801819Z1835Z9Z12Z,0.0
TAGAH1801819Z1845Z9Z12Z15Z,0.0
TAGAH18111Z18111Z160,0.0
TAGAH18111Z18111Z180,0.0
TAGAH18111Z18111Z18111Z,0.0
TAGAH18111Z18111Z1819Z,0.0
TAGAH18111Z18111Z1835Z9Z12Z,0.0
TAGAH18111Z18111Z1845Z9Z12Z15Z,0.0
TAGAH18111Z1819Z160,0.0
TAGAH18111Z1819Z180,0.0
TAGAH18111Z1819Z18111Z,0.0
TAGAH18111Z1819Z1819Z,0.0
TAGAH18111Z1819Z1835Z9Z12Z,0.0
TAGAH18111Z1819Z1845Z9Z12Z15Z,0.0
TAGAH1819Z18111Z160,0.0
TAGAH1819Z18111Z180,0.0
TAGAH1819Z18111Z18111Z,0.0
TAGAH1819Z18111Z1819Z,0.0
TAGAH1819Z18111Z1835Z9Z12Z,0.0
TAGAH1819Z18111Z1845Z9Z12Z15Z,0.0
TAGAH1819Z1819Z160,0.0
TAGAH1819Z1819Z180,0.0
TAGAH1819Z1819Z18111Z,0.0
TAGAH1819Z1819Z1819Z,0.0
TAGAH1819Z1819Z1835Z9Z12Z,0.0
TAGAH1819Z1819Z1845Z9Z12Z15Z,0.0
TM16018111Z,1.0504914086311114e-05
TM1601819Z,0.000980515663378065
TM18111Z18111Z,1.0147079452639263e-05
TM18111Z1819Z,0.00012952169993036338
TM1819Z18111Z,6.622486369073058e-05
TM1819Z1819Z,0.0006750632182212848
UDPSQS,0.0019656530569734146
1AGPEAT1801819Z,0.0037183016598268583
1AGPEAT1801829Z12Z,0.0
1AGPEAT1801835Z9Z12Z,0.0
1AGPEAT1801845Z9Z12Z15Z,0.0
1AGPEAT18111Z1819Z,0.0
1AGPEAT18111Z1829Z12Z,0.0
1AGPEAT18111Z1835Z9Z12Z,0.0
1AGPEAT18111Z1845Z9Z12Z15Z,0.0
1AGPEAT1819Z1819Z,0.0
1AGPEAT1819Z1829Z12Z,0.0
1AGPEAT1819Z1835Z9Z12Z,0.0
1AGPEAT1819Z1845Z9Z12Z15Z,0.0
1AGPEAT1829Z12Z1835Z9Z12Z,0.0
CDIPT18111Z160,0.0002620146333998958
CDIPT1819Z160,3.52712006499859e-05
CDPDAGS18111Z160,0.0002620146333998958
CDPDAGS18111Z160h,0.00014476087553105859
CDPDAGS1819Z160,3.52712006499859e-05
CDPDAGS1819Z160h,0.0009724790531839009
ETHAK,0.000891125870020871
ETHAPT1801819Z,0.00040938938328631894
ETHAPT18111Z1819Z,0.00044152759791990986
ETHAPT1819Z1819Z,4.020888881464228e-05
G3PD1,0.0
G3PD2,-0.0036490679407674177
G3PO,0.015140823429585774
GPDDA2,0.0
LPLPS1AGPE180,0.0
LPLPS1AGPE18111Z,0.0
LPLPS1AGPE1819Z,0.0
LPLPS1AGPE1829Z12Z,0.0
PETHCT,0.000891125870020871
PGD3TDS18111Z1613E,6.134042536585654e-05
PGD3TDS1819Z1613E,6.134042536585654e-05
PGD3TDS1829Z12Z1613E,0.0004584987170139266
PGD3TDS1839Z12Z15Z1613E,0.00016819950301022425
PGPP18111Z160,0.0
PGPP18111Z160h,0.00014476087553105859
PGPP1819Z160,0.0
PGPP1819Z160h,0.0009724790531839009
PGPS18111Z160,0.0
PGPS18111Z160h,0.00014476087553105859
PGPS1819Z160,0.0
PGPS1819Z160h,0.0009724790531839009
PGW3DS1839Z12Z15Z160,0.00026884556284254946
PGW6DS1829Z12Z160,0.0008277181776528423
PLPSA21801819Z,0.0
PLPSA21801829Z12Z,0.0
PLPSA21801835Z9Z12Z,0.0018571521528052877
PLPSA21801845Z9Z12Z15Z,0.0018611495070215709
PLPSA218111Z1819Z,0.0
PLPSA218111Z1829Z12Z,0.0
PLPSA218111Z1835Z9Z12Z,0.0
PLPSA218111Z1845Z9Z12Z15Z,0.0
PLPSA21819Z1819Z,0.0
PLPSA21819Z1829Z12Z,0.0
PLPSA21819Z1835Z9Z12Z,0.0
PLPSA21819Z1845Z9Z12Z15Z,0.0
PLPSA21829Z12Z1835Z9Z12Z,0.0
PLPSD1801819Z,0.0
PLPSD1801829Z12Z,0.0
PLPSD1801835Z9Z12Z,0.0
PLPSD1801845Z9Z12Z15Z,0.0
PLPSD18111Z1819Z,0.0
PLPSD18111Z1829Z12Z,0.0
PLPSD18111Z1835Z9Z12Z,0.0
PLPSD18111Z1845Z9Z12Z15Z,0.0
PLPSD1819Z1819Z,0.0
PLPSD1819Z1829Z12Z,0.0
PLPSD1819Z1835Z9Z12Z,0.0
PLPSD1819Z1845Z9Z12Z15Z,0.0
PLPSD1829Z12Z1835Z9Z12Z,0.0
SERDC,0.000891125870020871
AMO,0.0
AOBUTDxs,0.0
DHLDH,0.0
GCLDH,0.0
GHMT,-0.04370339326490791
GLYATx,0.0
GLYCDH,0.0
GLYCOR_LPAREN_nadp_RPAREN_,-0.011986964653636703
GLYDHD,0.0
GLYPT,0.0
GLYTA,0.0
GLYTL,0.0
GLYTLm,0.0
HSK,0.0017380390413855977
PGLYCPh,0.0
PGLYDH,0.0
PSAT,0.0
PSP,0.0
SERTL,0.0
SGAT,0.0
SPTA,0.011986964653636703
THRA,-0.0381325519662442
THRAL,-0.05963976402495351
THRS,-5.895827520992121e-14
THRTL,0.0
THRTLm,0.0
ASADH,0.005916017506396566
ASPK,0.005916017506396566
HSDH,0.0017380390413855977
A1E,0.0
ACP,0.0
ACPh,0.0
ALCDH_LPAREN_pqq_RPAREN_x,1.2212453270876722e-15
ENO,0.8548111453317784
ENOf,0.0
ENOm,0.0
FBAf,0.0
FBAh,0.0
FBAm,0.0
G6PI,0.0
G6PIh,0.0
GAPDHf,0.0
GAPDHh,-0.4011959867859961
GAPDHi,0.0
GAPDHm,0.0
GLUKA,0.019801239286568108
GLUKAh,0.0
GLUKB,0.0
GLUKBh,0.0
PFKh,0.0
PGCM,-0.19750053348519592
PGIA,-0.20227977221779259
PGIAh,-0.2676359836266677
PGIB,0.0
PGIBh,0.0
PGM,0.8548111453317784
PGMf,0.0
PGMm,0.0
PGMTh,-0.2676359836266677
PQQm,-1.2212453270876722e-15
PDHam1hi,0.30652117822408953
PDHam1mi,0.0
PDHam2hi,0.0
PDHam2mi,0.0
PDHe2hr,0.0
PDHe2r,0.0
PDHe3hr,0.0
PGKf,0.0
PGKh,-11.228574761778976
PGK,0.0
PGKm,0.0
PYK,0.0
PYKf,0.0
PYKm,0.0
TPIh,-4.600873150511385
PDCh,0.30134048492747595
PDCm,0.0
PDHe3mr,0.0
ATPCS,0.0
FKYNH,0.0
FORAMDx,0.0
FTHDF,0.0
FTHFL,0.047842996205535386
GLYCK,0.0
GLYCLTD,0.0
GLYDH,0.0
HDAO10x,0.0
HOXPRm,0.0
ICL,0.0
MTHFCx,0.0
OXADCm,0.0
PGLYCPx,0.0
RBCh,0.0
ACS,0.0
MALSh,0.0
MALSm,0.0
MALSx,0.0
GDPMT,0.0
MM3,0.0
ADPART,0.0017380390414445579
ALDH_LPAREN_im4ac_RPAREN_,0.0
AO,0.0
AOOA,-0.0017380390414445579
AOOAh,0.0
HDC,0.0
HDH,0.0017380390414445579
HDHh,0.0
HISTL,0.0
HP,0.0017380390414445579
HPh,0.0
IGPD,0.0017380390414445579
IGPDh,0.0
IMGPS,0.0017380390414445579
IMGPSh,0.0
PRACH,0.0017380390414445579
PRACHh,0.0
PRADP,0.0017380390414445579
PRADPh,0.0
PRICI,0.0017380390414445579
PRICIh,0.0
AMI3TP,0.0
AMITKP,0.0
AMITKPn,-2.914335439641036e-16
AMITP,0.0
AMITPn,-2.914335439641036e-16
IBPH,0.0
IBPHn,0.0
IPKK,0.0
ITK1K,0.0
ITKK,0.0
ITKPH,0.0
ITKPHn,0.0
ITKPK,0.0
ITPH,0.0
MI1PP,0.0
MI3PP,0.0002972858340498818
MI3PSA,0.0002972858340498818
MI3PSB,0.0
MI4PP,0.0
MIBP,0.0
MIHKPP,0.0
MIOOR,0.0
MITKP,0.0
MITP,0.0
MITPn,0.0
MMSD,0.0
13HODEOR,0.0
13HPODEDH,0.0
LLOX13,0.0
LNLCCOADS,0.0
DAPAT,0.004177978465010968
DAPDC,0.004177978465010968
DAPEP,0.004177978465010968
DHDPS,0.004177978465010968
DHPR,0.004177978465010968
LYSTL,0.0
COORr,0.0
MMAOR,0.0
ACDO,0.0018719774387593942
ACDO_LPAREN_co_RPAREN_,0.0
ACPCS,0.0
ACRS,0.0018719774387593942
ACRSP,0.0018719774387593942
ADSH,-0.0017380390414445444
ADSHm,0.010382136043639882
AHAL,0.0
AHHST,0.0
AHSL,0.0
CBL,0.001738039041444556
CYSTS,0.001738039041444556
DMT,0.0
M5TAP,0.0018719774387593942
M5TRK,0.0
M5TRPH,0.0018719774387593942
M5TRPI,0.0018719774387593942
MAT,0.0001339383973148491
MATm,0.010382136043639882
METTF,0.0
METTL,0.0
MOTA,0.0018719774387593942
MS,0.0
AMCL,0.0
APAPT,0.0
APAPTm,0.0
MTAN,0.0
BDMT,0.006600413095522702
DOLASNT,0.006600413095522702
DOLDPP,0.006600413095522702
DOLPGT1,0.006600413095522702
DOLPGT2,0.006600413095522702
DOLPGT3,0.006600413095522702
DOLPMT,0.026401652382090808
DOLPMT1,0.006600413095522702
DOLPMT2,0.006600413095522702
G12MT1,0.006600413095522702
G12MT2,0.006600413095522702
G12MT3,0.006600413095522702
G12MT4,0.006600413095522702
G13MT,0.006600413095522702
G16MT,0.006600413095522702
GLCNACPT,0.006600413095522702
GLCNACT,0.006600413095522702
MG1A,0.006600413095522702
MG1B,0.0
MG2A,0.006600413095522702
MG2B,0.0
MG3A,0.006600413095522702
MG3B,0.0
MM1,0.006600413095522703
MM2,0.006600413095522703
UDPDOLPT,0.019801239286568108
AN2PT,0.0
ANNA,0.0
ANNAn,0.0
ANNAT,0.0
ANNATn,2.914335439641036e-16
DNGAL,0.0
DNGALh,0.0
DNNH,0.0
N2PH,0.0
NAAH,0.0
NADS1,0.0
NAPT,0.0
NARP,0.0
NNOR,-0.3214497004903033
NPH,0.0
NRPH,0.0
NRS,0.0
AMID,0.0
CPS,0.0
FORA,0.0
GLUS_LPAREN_nadph_RPAREN_,0.0
GLYS,0.03302371717322256
NITR,0.07701541354354902
NITR_LPAREN_NO_RPAREN_,0.07701541354354902
NO2R,0.0
NODOx,0.0
NODOy,0.0
URCBm,0.0
HISD,0.0
HYNE,0.0
OGMG,0.0
URCN,0.0
A2GALT1,0.0
A2GALT2,0.0
A2GALT3,0.0
A2GALT4,0.0
A2GALT5,0.0
A2GALT6,0.0
A3GALT1,0.0
A3GALT2,0.0
A3GALT3,0.0
A3GALT4,0.0
A3GALT5,0.0
A3MT,0.0
A4GALT,0.0
B2ARAT1,0.0
B2ARAT2,0.0
B2ARAT3,0.0
B2ARAT4,0.0
B2ARAT5,0.0
B4ARAT,0.0
B5ARAT,0.0
G6MT1,0.0
G6MT2,0.0
PROAKGOX1,0.0
DHFR2i,0.0
DHFRi,0.00029754004804545184
FGFTh,0.0
FGFTm,0.0
FOLR2,0.0
FPGFTh,0.0
FPGFTm,0.0
FTAL,0.0
FTCL,0.0
FTHFO,0.0
MDUMT,0.0002975400480454539
METSm,0.010382136043639894
MTAM,0.0
MTAM_LPAREN_nh4_RPAREN_,0.0
MTHFO,0.010382136043639894
MTHFO_LPAREN_nadp_RPAREN_,0.0
ATPSm,1.7640499171500523
CCP2m,0.023052478582040514
CYOO6m,1.3724203311328587
CYOR_LPAREN_q8_RPAREN_m,0.0
IDPh,0.3756816360884911
IDPm,0.006280689949140187
NADHOR,2.220446049250313e-15
2DHPFALDL,0.0
ACPS1,0.0
ACPS1h,0.0
ADCPT,4.274358644806853e-15
APCPT,0.0
APNPT,4.274358644806853e-15
APPAT,4.274358644806853e-15
APPT,0.0
BCTA_LPAREN_val_RPAREN_m,0.021474809310156367
CYSCL,0.0
DMHL,0.021474809310156367
DMORh,0.0
DMORm,0.021474809310156367
MTMOHT,0.0
PBALm,0.0
PNORm,0.0
PNORn,0.0
PPATDh,0.0
PPATDm,0.021474809310156367
PPCL,0.0
PPCL_LPAREN_CTP_RPAREN_,0.0
DRBK,0.0
G6PADH,0.024283192185114977
G6PADHh,0.0
G6PBDH,0.0
G6PBDHh,0.0
GNKh,0.0
PGDH,0.0
PGDHh,0.024283192185114977
PGLh,0.024283192185114977
PPM,0.0
PPMh,0.0
RBK,0.0
RPDPK,0.0002172548801805701
TAh,2.568900500255186
RPEh,-4.0468610951273565
RPIh,1.9705486662429057
TKT1h,-2.0204808947673802
TKT2h,-2.026380200359976
ANTPPT,0.0002172548801805701
ATNS,0.0
ATNS_LPAREN_nh4_RPAREN_,0.0002172548801805701
CHRM,0.0056820507124149145
CHRS,0.0058993055925954845
DHQS,0.0058993055925954845
DPHS,0.0058993055925954845
DQDH,0.0058993055925954845
G3PL,0.0
IGPS,0.0002172548801805701
PHETL,0.0
POAT,0.0054647958322343445
POATh,0.0
POATm,0.0
PPDH,0.0054647958322343445
PPOR,0.0002172548801805701
PRAI,0.0002172548801805701
PSCIT,0.0058993055925954845
SERH,0.0002172548801805701
SKDH,0.0058993055925954845
SKK,0.0058993055925954845
TRPS2h,0.0
TRPTL,0.0
TYRTA,0.0
TYRTAh,0.0002172548801805701
TYRTAm,0.0
TYRTL,0.0
ATPSh,18.04436973711612
CBFC,14.627268304674187
CEF,0.0
FNORh,14.627268304674187
PSIblue,0.01634043251083386
PSIIblue,0.0
PSIred,14.610927872163353
PSIIred,7.313634152337094
SUCDHh,0.0
ABOR,0.0
AGDI,0.0
AGDIn,0.0
ARDC,0.0
CMPA,0.0
ORDC,0.0
ORDCh,0.0
