Input_File,iRC1080-Chapman2.xml
ACOADAGAT1819Z18111Z160,0.00048374679194546864
ACOADAGAT1819Z18111Z180,0.00046845663428515317
ACOADAGAT1819Z18111Z18111Z,0.0004695253727383794
ACOADAGAT1819Z18111Z1819Z,0.0004695253727383794
ACOADAGAT1819Z18111Z1835Z9Z12Z,0.0004716721945223066
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,0.00047275029626556766
ACOADAGAT1819Z1819Z160,0.00048374679194546864
ACOADAGAT1819Z1819Z180,0.00046845663428515317
ACOADAGAT1819Z1819Z18111Z,0.0004695253727383794
ACOADAGAT1819Z1819Z1819Z,0.0004695253727383794
ACOADAGAT1819Z1819Z1835Z9Z12Z,0.0004716721945223066
ACOADAGAT1819Z1819Z1845Z9Z12Z15Z,0.00047275029626556766
ACPT16018111Z,2.889451237693564e-05
ACPT1601819Z,0.0026969779798747128
ACPT18111Z18111Z,2.791026279939737e-05
ACPT18111Z1819Z,0.0003562586358127777
ACPT1819Z18111Z,0.00018215619164998274
ACPT1819Z1819Z,0.0018568093326461921
AGPAT1601819Zh,0.0
AGPAT160h,0.0009181559241121374
AGPAT1801819Zh,0.0
AGPAT18111Z160h,0.0014686365639916994
AGPAT18111Z1819Zh,0.0
AGPAT1819Z160h,0.02584822710901564
AGPAT1819Z1619Zh,0.00030082237104502843
AGPAT1819Z18111Zh,0.0
AGPAT1819Z1819Zh,0.0
AGPATCOA16018111Z,0.002951053822924022
AGPATCOA1601819Z,0.0056191372904217975
AGPATCOA1801819Z,0.003955233521257498
AGPATCOA18111Z160,0.0007206898605269877
AGPATCOA18111Z18111Z,0.0028635869252946525
AGPATCOA18111Z1819Z,0.0044063883188691436
AGPATCOA1819Z160,9.701594276324812e-05
AGPATCOA1819Z18111Z,0.003017832854145238
AGPATCOA1819Z1819Z,0.004803083399934267
ALCD19,1.6007822032039118
ALCD19y,-1.5678112054688866
ASQDCADS1829Z12Z160,0.0008923569173362111
ASQDCADS1839Z12Z15Z160,0.0004465974523207749
ASQDPADS1829Z12Z160,0.0008906923475212058
ASQDPADS1839Z12Z15Z160,0.0004457636057218283
DAGAH16018111Z,0.0
DAGAH1601819Z,0.0
DAGAH1801819Z,0.0
DAGAH18111Z18111Z,0.0
DAGAH18111Z1819Z,0.0
DAGAH1819Z18111Z,0.0
DAGAH1819Z1819Z,0.0
DAGK16018111Z,0.0
DAGK1601819Z,0.0
DAGK1601819Zh,0.0
DAGK160h,0.0
DAGK1801819Z,0.0
DAGK1801819Zh,0.0
DAGK181,0.0
DAGK18111Z160h,0.0
DAGK18111Z1819Z,0.0
DAGK18111Z1819Zh,0.0
DAGK1819Z160h,0.0
DAGK1819Z1619Zh,0.0
DAGK1819Z18111Z,0.0
DAGK1819Z18111Zh,0.0
DAGK1819Z1819Z,0.0
DAGK1819Z1819Zh,0.0
DGDGD4DS1819Z1634Z7Z10Z,7.536268648439518e-05
DGDGD4DS1829Z12Z1634Z7Z10Z,0.0018486560824080619
DGDGD4DS1839Z12Z15Z1634Z7Z10Z,0.0
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.00010115374576054151
DGDGD7DS1819Z1617Z,0.004260432108166363
DGDGD7DS1829Z12Z1617Z,0.00011279452258056193
DGDGGH1819Z160,0.0
DGDGGH1819Z1617Z,0.0
DGDGGH1819Z1619Z,0.25911313038817185
DGDGGH1819Z1627Z10Z,0.0
DGDGGH1819Z1637Z10Z13Z,0.0
DGDGGH1829Z12Z160,0.0
DGDGGH1829Z12Z1617Z,0.0
DGDGGH1829Z12Z1619Z,0.0
DGDGGH1829Z12Z1627Z10Z,0.0
DGDGGH1829Z12Z1634Z7Z10Z,0.0013692423513582493
DGDGGH1829Z12Z1637Z10Z13Z,0.0
DGDGGH1839Z12Z15Z160,0.0
DGDGGH1839Z12Z15Z1627Z10Z,0.0
DGDGGH1839Z12Z15Z1634Z7Z10Z,0.0
DGDGGH1839Z12Z15Z1637Z10Z13Z,0.0012174691230482553
DGDGGH1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGS1819Z160,0.007174939751800342
DGDGS1819Z1619Z,0.25933847225221807
DGDGW3DS1819Z1637Z10Z13Z,7.536268648439518e-05
DGDGW3DS1829Z12Z1637Z10Z13Z,0.0015957291083375266
DGDGW3DS1839Z12Z15Z160,0.0009023561806444954
DGDGW3DS1839Z12Z15Z1627Z10Z,0.00020141269895904157
DGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.0003787084868124476
DGDGW3DS1839Z12Z15Z1637Z10Z13Z1,0.0014950238641001615
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGW6DS1819Z1627Z10Z,0.00414788476670069
DGDGW6DS1829Z12Z160,0.002265663085638221
DGDGW6DS1829Z12Z1617Z,0.0
DGDGW6DS1829Z12Z1619Z,0.00011279452258056193
DGDGW6DS1829Z12Z1627Z10Z1,0.0038467650536630174
DGDGW6DS1829Z12Z1627Z10Z2,0.0
DGDGW6DS1829Z12Z1634Z7Z10Z,0.0
DGDGW6DS1829Z12Z1637Z10Z13Z,0.0
DGTSD5DS1601835Z9Z12Z,0.002250866366401025
DGTSD5DS18111Z1835Z9Z12Z,0.00025279192436662284
DGTSD5DS1819Z1835Z9Z12Z,0.0014475842148160337
DGTSD5DS1829Z12Z1835Z9Z12Z,0.0
DGTSDS1601829Z12Z,0.0026680834674977774
DGTSDS1601845Z9Z12Z15Z,0.0007865883612141424
DGTSDS18111Z1829Z12Z,0.0003283483730133803
DGTSDS18111Z1845Z9Z12Z15Z,0.00010127745358892374
DGTSDS1819Z1829Z12Z,0.0015231406634627913
DGTSDS1819Z1845Z9Z12Z15Z,0.00028221291503310593
DGTSDS1829Z12Z18111Z,0.00015424592885058535
DGTSDS1829Z12Z1819Z,0.0003057584063840034
DGTSDS1829Z12Z1829Z12Z1,0.00015151247753341802
DGTSDS1829Z12Z1829Z12Z2,0.0
DGTSDS1829Z12Z1835Z9Z12Z,0.0010138568290052287
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.00018093546144418214
DGTSDS1829Z12Z1845Z9Z12Z15Z2,0.0
DGTSDS1839Z12Z15Z18111Z,0.00012626205898141592
DGTSDS1839Z12Z15Z1819Z,0.00012626205898141592
DGTSDS1839Z12Z15Z1835Z9Z12Z,0.0004061921074716848
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,0.00015272804926766352
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,0.0
FACOAL180,0.007261677627208457
FACOAL181,0.0
FACOAL18111Z,0.0201371904161843
G3PAT160,0.008570191113345818
G3PAT160h,0.0009181559241121374
G3PAT180,0.003955233521257498
G3PAT180h,0.0
G3PAT181,0.007990665104690783
G3PAT1819Z,0.00791793219684275
G3PAT1819Zh,0.026149049480060672
G3PAT181h,0.0014686365639916994
GLYALDOR,0.03297099773502521
GLYK,0.02843402193613685
MAGAH160,0.0
MAGAH180,0.0
MAGAH18111Z,0.0
MAGAH1819Z,0.0
MGDGD4DS1819Z1644Z7Z10Z13Z,0.011899208588104754
MGDGD4DS1829Z12Z1634Z7Z10Z,0.0
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,0.0
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,0.0
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.0
MGDGD7DS1819Z1617Z,0.012354124110322346
MGDGD7DS1829Z12Z1617Z,7.548050699880134e-05
MGDGS1819Z160,0.01975530345666873
MGDGS1819Z1619Z,0.00030082237104502843
MGDGW3DS1819Z1637Z10Z13Z,0.011899208588104754
MGDGW3DS1829Z12Z1637Z10Z13Z,0.00015177322830999397
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,0.0
MGDGW3DS1839Z12Z15Z160,7.548050699880134e-05
MGDGW3DS1839Z12Z15Z1627Z10Z,0.00015177525460072444
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.0012174691230482553
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,0.0
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,0.010681739465056498
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,0.0
MGDGW6DS1819Z1627Z10Z,0.012354124110322346
MGDGW6DS1829Z12Z160,0.0002262395945460442
MGDGW6DS1829Z12Z1617Z,0.0
MGDGW6DS1829Z12Z1619Z,7.548050699880134e-05
MGDGW6DS1829Z12Z1627Z10Z1,0.00045491552221759254
MGDGW6DS1829Z12Z1627Z10Z2,0.0
MGDGW6DS1829Z12Z1637Z10Z13Z,0.0
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,0.011899208588104754
PAPA16018111Z,0.002951053822924022
PAPA1601819Z,0.0056191372904217975
PAPA1601819Zh,0.0
PAPA160h,0.0009181559241121374
PAPA1801819Z,0.003955233521257498
PAPA1801819Zh,0.0
PAPA181,0.0028635869252946525
PAPA18111Z160h,0.0010704614932237448
PAPA18111Z1819Z,0.0044063883188691436
PAPA18111Z1819Zh,0.0
PAPA1819Z160h,0.023173354396334545
PAPA1819Z1619Zh,0.00030082237104502843
PAPA1819Z18111Z,0.003017832854145238
PAPA1819Z18111Zh,0.0
PAPA1819Z1819Z,0.004803083399934263
PAPA1819Z1819Zh,0.0
PED5DS1801835Z9Z12Z,0.011353507411242605
PED5DS18111Z1835Z9Z12Z,0.0012144530205611113
PED5DS1819Z1835Z9Z12Z,0.0001105974047928165
PEDS1801829Z12Z,0.011353507411242605
PEDS1801845Z9Z12Z15Z,0.005364538447278995
PEDS18111Z1829Z12Z,0.0012144530205611113
PEDS18111Z1845Z9Z12Z15Z,4.7750222305918095e-05
PEDS1819Z1829Z12Z,0.0001105974047928165
PEDS1819Z1845Z9Z12Z15Z,1.4469764335126765e-06
PEDS1829Z12Z1835Z9Z12Z,7.379579810914645e-05
PLDAGAT16018111Z1601,0.0
PLDAGAT16018111Z1602,0.0
PLDAGAT16018111Z18111Z1,0.0
PLDAGAT16018111Z18111Z2,0.0
PLDAGAT16018111Z18111Z3,0.0
PLDAGAT16018111Z1819Z1,0.0
PLDAGAT16018111Z1819Z2,0.0
PLDAGAT16018111Z1819Z3,0.0
PLDAGAT16018111Z1819Z4,0.0
PLDAGAT1601819Z1601,0.0
PLDAGAT1601819Z1602,0.0
PLDAGAT1601819Z18111Z1,0.0
PLDAGAT1601819Z18111Z2,0.0
PLDAGAT1601819Z18111Z3,0.0
PLDAGAT1601819Z1819Z1,0.0
PLDAGAT1601819Z1819Z2,0.0
PLDAGAT1601819Z1819Z3,0.0
PLDAGAT1601819Z1819Z4,0.0
PLDAGAT1801819Z1601,0.0
PLDAGAT1801819Z1602,0.0
PLDAGAT1801819Z18111Z1,0.0
PLDAGAT1801819Z18111Z2,0.0
PLDAGAT1801819Z18111Z3,0.0
PLDAGAT1801819Z1819Z1,0.0
PLDAGAT1801819Z1819Z2,0.0
PLDAGAT1801819Z1819Z3,0.0
PLDAGAT1801819Z1819Z4,0.0
PLDAGAT18111Z18111Z1601,0.0
PLDAGAT18111Z18111Z1602,0.0
PLDAGAT18111Z18111Z18111Z1,0.0
PLDAGAT18111Z18111Z18111Z2,0.0
PLDAGAT18111Z18111Z18111Z3,0.0
PLDAGAT18111Z18111Z1819Z1,0.0
PLDAGAT18111Z18111Z1819Z2,0.0
PLDAGAT18111Z18111Z1819Z3,0.0
PLDAGAT18111Z18111Z1819Z4,0.0
PLDAGAT18111Z1819Z1601,0.0
PLDAGAT18111Z1819Z1602,0.0
PLDAGAT18111Z1819Z18111Z1,0.0
PLDAGAT18111Z1819Z18111Z2,0.0
PLDAGAT18111Z1819Z18111Z3,0.0
PLDAGAT18111Z1819Z1819Z1,0.0
PLDAGAT18111Z1819Z1819Z2,0.0
PLDAGAT18111Z1819Z1819Z3,0.0
PLDAGAT18111Z1819Z1819Z4,0.0
PLDAGAT1819Z18111Z1601,0.0
PLDAGAT1819Z18111Z1602,0.0
PLDAGAT1819Z18111Z18111Z1,0.0
PLDAGAT1819Z18111Z18111Z2,0.0
PLDAGAT1819Z18111Z18111Z3,0.0
PLDAGAT1819Z18111Z1819Z1,0.0
PLDAGAT1819Z18111Z1819Z2,0.0
PLDAGAT1819Z18111Z1819Z3,0.0
PLDAGAT1819Z18111Z1819Z4,0.0
PLDAGAT1819Z1819Z1601,0.0
PLDAGAT1819Z1819Z1602,0.0
PLDAGAT1819Z1819Z18111Z1,0.0
PLDAGAT1819Z1819Z18111Z2,0.0
PLDAGAT1819Z1819Z18111Z3,0.0
PLDAGAT1819Z1819Z1819Z1,0.0
PLDAGAT1819Z1819Z1819Z2,0.0
PLDAGAT1819Z1819Z1819Z3,0.0
PLDAGAT1819Z1819Z1819Z4,0.0
SQDGATCA18111Z160,0.0004449287417993775
SQDGATCA1819Z160,0.0013372856591355887
SQDGATPA18111Z160,0.00044410110911723285
SQDGATPA1819Z160,0.0013347934566384388
SQDGS160,0.0009181559241121374
SQDGS18111Z160,0.0010704614932237448
SQDGS1819Z160,0.003418050939665816
SQDGW3DS1839Z12Z15Z160,0.0002917241001762473
SQDGW6DS1829Z12Z160,0.0005645401815846539
TAGAH16018111Z160,0.0
TAGAH16018111Z180,0.0
TAGAH16018111Z18111Z,0.0
TAGAH16018111Z1819Z,0.0
TAGAH16018111Z1835Z9Z12Z,0.0
TAGAH16018111Z1845Z9Z12Z15Z,0.0
TAGAH1601819Z160,0.0
TAGAH1601819Z180,0.0
TAGAH1601819Z18111Z,0.0
TAGAH1601819Z1819Z,0.0
TAGAH1601819Z1835Z9Z12Z,0.0
TAGAH1601819Z1845Z9Z12Z15Z,0.0
TAGAH1801819Z160,0.0
TAGAH1801819Z180,0.0
TAGAH1801819Z18111Z,0.0
TAGAH1801819Z1819Z,0.0
TAGAH1801819Z1835Z9Z12Z,0.0
TAGAH1801819Z1845Z9Z12Z15Z,0.0
TAGAH18111Z18111Z160,0.0
TAGAH18111Z18111Z180,0.0
TAGAH18111Z18111Z18111Z,0.0
TAGAH18111Z18111Z1819Z,0.0
TAGAH18111Z18111Z1835Z9Z12Z,0.0
TAGAH18111Z18111Z1845Z9Z12Z15Z,0.0
TAGAH18111Z1819Z160,0.0
TAGAH18111Z1819Z180,0.0
TAGAH18111Z1819Z18111Z,0.0
TAGAH18111Z1819Z1819Z,0.0
TAGAH18111Z1819Z1835Z9Z12Z,0.0
TAGAH18111Z1819Z1845Z9Z12Z15Z,0.0
TAGAH1819Z18111Z160,0.0
TAGAH1819Z18111Z180,0.0
TAGAH1819Z18111Z18111Z,0.0
TAGAH1819Z18111Z1819Z,0.0
TAGAH1819Z18111Z1835Z9Z12Z,0.0
TAGAH1819Z18111Z1845Z9Z12Z15Z,0.0
TAGAH1819Z1819Z160,0.0
TAGAH1819Z1819Z180,0.0
TAGAH1819Z1819Z18111Z,0.0
TAGAH1819Z1819Z1819Z,0.0
TAGAH1819Z1819Z1835Z9Z12Z,0.0
TAGAH1819Z1819Z1845Z9Z12Z15Z,0.0
TM16018111Z,2.889451237693564e-05
TM1601819Z,0.0026969779798747128
TM18111Z18111Z,2.791026279939737e-05
TM18111Z1819Z,0.0003562586358127777
TM1819Z18111Z,0.00018215619164998274
TM1819Z1819Z,0.0018568093326461921
UDPSQS,0.005406668357001698
1AGPEAT1801819Z,0.010227452832865136
1AGPEAT1801829Z12Z,0.0
1AGPEAT1801835Z9Z12Z,0.0
1AGPEAT1801845Z9Z12Z15Z,0.0
1AGPEAT18111Z1819Z,0.0
1AGPEAT18111Z1829Z12Z,0.0
1AGPEAT18111Z1835Z9Z12Z,0.0
1AGPEAT18111Z1845Z9Z12Z15Z,0.0
1AGPEAT1819Z1819Z,0.0
1AGPEAT1819Z1829Z12Z,0.0
1AGPEAT1819Z1835Z9Z12Z,0.0
1AGPEAT1819Z1845Z9Z12Z15Z,0.0
1AGPEAT1829Z12Z1835Z9Z12Z,0.0
CDIPT18111Z160,0.0007206898605269877
CDIPT1819Z160,9.701594276324812e-05
CDPDAGS18111Z160,0.0007206898605269877
CDPDAGS18111Z160h,0.0003981750707679547
CDPDAGS1819Z160,9.701594276324812e-05
CDPDAGS1819Z160h,0.002674872712681097
ETHAK,0.002451105003731396
ETHAPT1801819Z,0.0011260545783774686
ETHAPT18111Z1819Z,0.0012144530205611113
ETHAPT1819Z1819Z,0.0001105974047928165
G3PD1,0.0
G3PD2,-0.018385664273602324
G3PO,0.04999455402521589
GPDDA2,0.0
LPLPS1AGPE180,0.0
LPLPS1AGPE18111Z,0.0
LPLPS1AGPE1819Z,0.0
LPLPS1AGPE1829Z12Z,0.0
PETHCT,0.002451105003731396
PGD3TDS18111Z1613E,0.00016872119708716553
PGD3TDS1819Z1613E,0.00016872119708716553
PGD3TDS1829Z12Z1613E,0.0012611332891176638
PGD3TDS1839Z12Z15Z1613E,0.0004626446805363633
PGPP18111Z160,0.0
PGPP18111Z160h,0.0003981750707679547
PGPP1819Z160,0.0
PGPP1819Z160h,0.002674872712681097
PGPS18111Z160,0.0
PGPS18111Z160h,0.0003981750707679547
PGPS1819Z160,0.0
PGPS1819Z160h,0.002674872712681097
PGW3DS1839Z12Z15Z160,0.0007394788171719477
PGW6DS1829Z12Z160,0.0022766976419131423
PLPSA21801819Z,0.0
PLPSA21801829Z12Z,0.0
PLPSA21801835Z9Z12Z,0.0051082289130770725
PLPSA21801845Z9Z12Z15Z,0.005119223919788064
PLPSA218111Z1819Z,0.0
PLPSA218111Z1829Z12Z,0.0
PLPSA218111Z1835Z9Z12Z,0.0
PLPSA218111Z1845Z9Z12Z15Z,0.0
PLPSA21819Z1819Z,0.0
PLPSA21819Z1829Z12Z,0.0
PLPSA21819Z1835Z9Z12Z,0.0
PLPSA21819Z1845Z9Z12Z15Z,0.0
PLPSA21829Z12Z1835Z9Z12Z,0.0
PLPSD1801819Z,0.0
PLPSD1801829Z12Z,0.0
PLPSD1801835Z9Z12Z,0.0
PLPSD1801845Z9Z12Z15Z,0.0
PLPSD18111Z1819Z,0.0
PLPSD18111Z1829Z12Z,0.0
PLPSD18111Z1835Z9Z12Z,0.0
PLPSD18111Z1845Z9Z12Z15Z,0.0
PLPSD1819Z1819Z,0.0
PLPSD1819Z1829Z12Z,0.0
PLPSD1819Z1835Z9Z12Z,0.0
PLPSD1819Z1845Z9Z12Z15Z,0.0
PLPSD1829Z12Z1835Z9Z12Z,0.0
SERDC,0.002451105003731396
AMO,0.0
AOBUTDxs,0.0
DHLDH,0.0
GCLDH,0.0
GHMT,-0.12868969866994615
GLYATx,0.0
GLYCDH,0.0
GLYCOR_LPAREN_nadp_RPAREN_,0.0
GLYDHD,0.0
GLYPT,0.0
GLYTA,0.0
GLYTL,0.0
GLYTLm,0.0
HSK,0.0009095852281530295
PGLYCPh,0.0
PGLYDH,0.0
PSAT,0.0
PSP,0.0
SERTL,0.0
SGAT,0.0
SPTA,0.21940134642628173
THRA,-0.12814062352971778
THRAL,-0.35872841715333653
THRS,0.0
THRTL,0.0
THRTLm,0.0
ASADH,0.00773147443930073
ASPK,0.00773147443930073
HSDH,0.0009095852281530295
A1E,0.0
ACP,0.0
ACPh,0.0
ALCDH_LPAREN_pqq_RPAREN_x,2.013096701727448
ENO,1.0231354566987031e-14
ENOf,0.0
ENOm,-3.1062390490374434
FBAf,0.0
FBAh,0.0
FBAm,0.0
G6PI,0.0
G6PIh,0.0
GAPDHf,0.0
GAPDHh,-2.0382434059133447
GAPDHi,0.0
GAPDHm,0.0
GLUKA,0.059034434972073994
GLUKAh,0.0
GLUKB,0.0
GLUKBh,0.0
PFKh,0.0
PGCM,-0.5478089659590297
PGIA,-0.790476960950587
PGIAh,-0.7270123440251436
PGIB,0.0
PGIBh,0.0
PGM,-3.1062390490374434
PGMf,0.0
PGMm,0.0
PGMTh,-0.7270123440251436
PQQm,-2.013096701727448
PDHam1hi,0.14042002410978358
PDHam1mi,0.0
PDHam2hi,0.0
PDHam2mi,0.0
PDHe2hr,0.0
PDHe2r,0.0
PDHe3hr,0.0
PGKf,0.0
PGKh,-3.2926693977287
PGK,0.0
PGKm,0.0
PYK,0.0
PYKf,0.0
PYKm,0.0
TPIh,-1.6580982674851048
PDCh,0.12814062352971778
PDCm,0.0
PDHe3mr,0.0
ATPCS,0.0
FKYNH,0.0
FORAMDx,0.0
FTHDF,0.0
FTHFL,0.12726975221018103
GLYCK,0.18643034869125652
GLYCLTD,0.0
GLYDH,0.21940134642628173
HDAO10x,0.0
HOXPRm,0.0
ICL,4.298604733356749
MTHFCx,0.0
OXADCm,0.0
PGLYCPx,0.0
RBCh,0.0
ACS,0.0
MALSh,0.0
MALSm,4.298604733356749
MALSx,0.0
GDPMT,0.0
MM3,0.0
ADPART,0.0004547926140765146
ALDH_LPAREN_im4ac_RPAREN_,0.0
AO,0.0
AOOA,-0.0004547926140765146
AOOAh,0.0
HDC,0.0
HDH,0.0004547926140765146
HDHh,0.0
HISTL,0.0
HP,0.0004547926140765146
HPh,0.0
IGPD,0.0004547926140765146
IGPDh,0.0
IMGPS,0.0004547926140765146
IMGPSh,0.0
PRACH,0.0004547926140765146
PRACHh,0.0
PRADP,0.0004547926140765146
PRADPh,0.0
PRICI,0.0004547926140765146
PRICIh,0.0
AMI3TP,0.0
AMITKP,0.0
AMITKPn,0.0
AMITP,0.0
AMITPn,0.0
IBPH,0.0
IBPHn,0.0
IPKK,0.0
ITK1K,0.0
ITKK,0.0
ITKPH,0.0
ITKPHn,0.0
ITKPK,0.0
ITPH,0.0
MI1PP,0.0
MI3PP,0.0008177058032902358
MI3PSA,0.0008177058032902358
MI3PSB,0.0
MI4PP,0.0
MIBP,0.0
MIHKPP,0.0
MIOOR,0.0
MITKP,0.0
MITP,0.0
MITPn,0.0
MMSD,0.0
13HODEOR,0.0
13HPODEDH,0.0
LLOX13,0.0
LNLCCOADS,0.0
DAPAT,0.0068218892111477
DAPDC,0.0068218892111477
DAPEP,0.0068218892111477
DHDPS,0.0068218892111477
DHPR,0.0068218892111477
LYSTL,0.0
COORr,0.0
MMAOR,0.0
ACDO,0.005149006915159999
ACDO_LPAREN_co_RPAREN_,0.0
ACPCS,0.0
ACRS,0.005149006915159999
ACRSP,0.005149006915159999
ADSH,8.725024344642125e-16
ADSHm,0.0254459315505223
AHAL,0.0
AHHST,0.0
AHSL,0.0
CBL,0.0009095852281530295
CYSTS,0.0009095852281530295
DMT,0.0
M5TAP,0.005149006915159999
M5TRK,0.0
M5TRPH,0.005149006915159999
M5TRPI,0.005149006915159999
MAT,0.005149006915160873
MATm,0.0254459315505223
METTF,0.0
METTL,0.0
MOTA,0.005149006915159999
MS,0.0
AMCL,0.0
APAPT,0.0
APAPTm,0.0
MTAN,0.0
BDMT,0.019678144990691333
DOLASNT,0.019678144990691333
DOLDPP,0.019678144990691333
DOLPGT1,0.019678144990691333
DOLPGT2,0.019678144990691333
DOLPGT3,0.019678144990691333
DOLPMT,0.07871257996276533
DOLPMT1,0.019678144990691333
DOLPMT2,0.019678144990691333
G12MT1,0.019678144990691333
G12MT2,0.019678144990691333
G12MT3,0.019678144990691333
G12MT4,0.019678144990691333
G13MT,0.019678144990691333
G16MT,0.019678144990691333
GLCNACPT,0.019678144990691333
GLCNACT,0.019678144990691333
MG1A,0.019678144990691333
MG1B,0.0
MG2A,0.019678144990691333
MG2B,0.0
MG3A,0.019678144990691333
MG3B,0.0
MM1,0.019678144990691333
MM2,0.019678144990691333
UDPDOLPT,0.059034434972073994
AN2PT,0.0
ANNA,0.0
ANNAn,0.0
ANNAT,0.0
ANNATn,0.0
DNGAL,0.0
DNGALh,0.0
DNNH,0.0
N2PH,1.5987211554602254e-14
NAAH,0.0
NADS1,0.0
NAPT,0.0
NARP,0.0
NNOR,-0.8783129817824201
NPH,0.0
NRPH,0.0
NRS,0.0
AMID,0.0
CPS,0.0
FORA,0.0
GLUS_LPAREN_nadph_RPAREN_,2.2558712028033914
GLYS,0.10151577685432762
NITR,0.37935074713133676
NITR_LPAREN_NO_RPAREN_,0.37935074713133676
NO2R,0.0
NODOx,0.0
NODOy,0.0
URCBm,0.0
HISD,0.0
HYNE,0.0
OGMG,0.0
URCN,0.0
A2GALT1,0.0
A2GALT2,0.0
A2GALT3,0.0
A2GALT4,0.0
A2GALT5,0.0
A2GALT6,0.0
A3GALT1,0.0
A3GALT2,0.0
A3GALT3,0.0
A3GALT4,0.0
A3GALT5,0.0
A3MT,0.0
A4GALT,0.0
B2ARAT1,0.0
B2ARAT2,0.0
B2ARAT3,0.0
B2ARAT4,0.0
B2ARAT5,0.0
B4ARAT,0.0
B5ARAT,0.0
G6MT1,0.0
G6MT2,0.0
PROAKGOX1,0.0
DHFR2i,0.0008184050369423245
DHFRi,0.0
FGFTh,0.0
FGFTm,0.0
FOLR2,0.0
FPGFTh,0.0
FPGFTm,0.0
FTAL,0.0
FTCL,0.0
FTHFO,0.0
MDUMT,0.0008184050369423245
METSm,0.026355516778676202
MTAM,0.0
MTAM_LPAREN_nh4_RPAREN_,0.0
MTHFO,0.026355516778676202
MTHFO_LPAREN_nadp_RPAREN_,0.0
ATPSm,14.149682700981796
CCP2m,3.7516020595247337
CYOO6m,5.965200447430919
CYOR_LPAREN_q8_RPAREN_m,5.970528046168331
IDPh,1.0415792360259848
IDPm,0.01416461273466272
NADHOR,1.6719233128115825
2DHPFALDL,0.0
ACPS1,0.0
ACPS1h,0.0
ADCPT,0.0
APCPT,0.0
APNPT,0.0
APPAT,0.0
APPT,0.0
BCTA_LPAREN_val_RPAREN_m,0.05321073584695217
CYSCL,0.0
DMHL,0.05321073584695217
DMORh,0.0
DMORm,0.05321073584695217
MTMOHT,0.0
PBALm,0.0
PNORm,0.0
PNORn,0.0
PPATDh,0.0
PPATDm,0.05321073584695217
PPCL,0.0
PPCL_LPAREN_CTP_RPAREN_,0.0
DRBK,0.0
G6PADH,0.30088472416034123
G6PADHh,0.0
G6PBDH,0.0
G6PBDHh,0.0
GNKh,0.0
PGDH,0.0
PGDHh,0.30088472416034123
PGLh,0.30088472416034123
PPM,0.0
PPMh,0.0
RBK,0.0
RPDPK,0.0004547926140765146
TAh,1.6870410280145611
RPEh,0.10745952213984411
RPIh,-0.19342520202049712
TKT1h,0.0605516502810699
TKT2h,0.04690787185877421
ANTPPT,0.0004547926140765146
ATNS,0.0
ATNS_LPAREN_nh4_RPAREN_,0.0004547926140765146
CHRM,0.013188985808218931
CHRS,0.013643778422295446
DHQS,0.013643778422295446
DPHS,0.013643778422295446
DQDH,0.013643778422295446
G3PL,0.0
IGPS,0.0004547926140765146
PHETL,0.0
POAT,0.012734193194142415
POATh,0.0
POATm,0.0
PPDH,0.012734193194142415
PPOR,0.0004547926140765146
PRAI,0.0004547926140765146
PSCIT,0.013643778422295446
SERH,0.0004547926140765146
SKDH,0.013643778422295446
SKK,0.013643778422295446
TRPS2h,0.0
TRPTL,0.0
TYRTA,0.0
TYRTAh,0.0004547926140765146
TYRTAm,0.0
TYRTL,0.0
ATPSh,7.315466583064045
CBFC,14.627268304674187
CEF,0.0
FNORh,14.627268304674187
PSIblue,0.01634043251083386
PSIIblue,0.05270544857200304
PSIred,14.610927872163353
PSIIred,7.2609287037650905
SUCDHh,0.0
ABOR,0.0
AGDI,0.0
AGDIn,0.0
ARDC,0.0
CMPA,0.0
ORDC,0.0
ORDCh,0.0
PTOR,0.0
APOFETNs,0.0
BILIRED,0.0
CHLADMT,0.0
CHLAE,0.0
CHLASE,0.0
CHLASG,0.0
CHLASP,0.0037860821237421767
CHLBSG,0.0
CHLBSP,0.006212828681301
CHLDADMT,0.0
CHLDAO,0.006212828681301
CPP1O,0.0
CPP3O,0.0
